Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0009413	skeletal muscle fiber atrophy
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0009412	skeletal muscle fiber degeneration
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0009414	skeletal muscle fiber necrosis
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0000761	thin diaphragm muscle
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0002652	thin myocardium
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0009732	ventricular premature beat
Des	current symbol	MGI:94885	Des	desmin	protein coding gene	MP:0008950	ventricular tachycardia
Dync1i2	current symbol	MGI:107750	Dync1i2	dynein cytoplasmic 1 intermediate chain 2	protein coding gene	MP:0001392	abnormal locomotor behavior
Dync1i2	current symbol	MGI:107750	Dync1i2	dynein cytoplasmic 1 intermediate chain 2	protein coding gene	MP:0005179	decreased circulating cholesterol level
Dync1i2	current symbol	MGI:107750	Dync1i2	dynein cytoplasmic 1 intermediate chain 2	protein coding gene	MP:0005634	decreased circulating sodium level
Dync1i2	current symbol	MGI:107750	Dync1i2	dynein cytoplasmic 1 intermediate chain 2	protein coding gene	MP:0010025	decreased total body fat amount
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0005404	abnormal axon morphology
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0001406	abnormal gait
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0010738	abnormal internode morphology
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0002272	abnormal nervous system electrophysiology
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0010735	abnormal paranodal axoglial junction morphology
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0010734	abnormal paranode morphology
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0001393	ataxia
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0005386	behavior/neurological phenotype
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0005384	cellular phenotype
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0005379	endocrine/exocrine gland phenotype
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0010050	hypermyelination
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0001513	limb grasping
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0002006	neoplasm
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0002169	no abnormal phenotype detected
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0002083	premature death
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0005389	reproductive system phenotype
Epb4.1l3	old symbol	MGI:103008	Epb41l3	erythrocyte membrane protein band 4.1 like 3	protein coding gene	MP:0001407	short stride length
Ergic1	current symbol	MGI:1914708	Ergic1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	protein coding gene	
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0003141	cardiac fibrosis
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0001625	cardiac hypertrophy
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0004016	decreased bone mass
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0000063	decreased bone mineral density
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0005605	increased bone mass
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0002169	no abnormal phenotype detected
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0000066	osteoporosis
Fhl2	current symbol	MGI:1338762	Fhl2	four and a half LIM domains 2	protein coding gene	MP:0005390	skeleton phenotype
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000297	abnormal atrioventricular cushion morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011235	abnormal blood oxygen capacity
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0008825	abnormal cardiac epithelial to mesenchymal transition
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002127	abnormal cardiovascular system morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0012061	abnormal central tendon morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010585	abnormal conotruncal ridge morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010551	abnormal coronary vessel morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002084	abnormal developmental patterning
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0012251	abnormal diaphragm development
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001704	abnormal dorsal-ventral axis patterning
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011200	abnormal extraembryonic coelom morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003567	abnormal fetal cardiomyocyte proliferation
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0013603	abnormal fetal Leydig cell differentiation
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000474	abnormal foregut morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003105	abnormal heart atrium morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000267	abnormal heart development
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000266	abnormal heart morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000270	abnormal heart tube morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005294	abnormal heart ventricle morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000281	abnormal interventricular septum morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001176	abnormal lung development
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010975	abnormal lung lobe morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001175	abnormal lung morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010825	abnormal lung saccule morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004007	abnormal lung vasculature morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001942	abnormal lung volume
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0012185	abnormal muscle precursor cell morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0012186	abnormal muscle precursor cell physiology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000278	abnormal myocardial fiber morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002189	abnormal myocardial trabeculae morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004056	abnormal myocardium compact layer morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002151	abnormal neural tube morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002211	abnormal primary sex determination
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005221	abnormal rostral-caudal axis patterning
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002784	abnormal Sertoli cell morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010454	abnormal truncus arteriosus septation
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001718	abnormal visceral yolk sac morphology
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010561	absent coronary vessels
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0012083	absent foregut
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0012081	absent heart tube
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004484	altered response of heart to induced stress
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010463	aorta stenosis
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010403	atrial septal defect
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010412	atrioventricular septal defect
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0006046	atrioventricular valve regurgitation
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004187	cardia bifida
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001625	cardiac hypertrophy
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005385	cardiovascular system phenotype
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010607	common atrioventricular valve
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010432	common ventricle
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010413	complete atrioventricular septal defect
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010587	conotruncal ridge hypoplasia
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000301	decreased atrioventricular cushion size
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001698	decreased embryo size
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011395	decreased fetal cardiomyocyte proliferation
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004486	decreased response of heart to induced stress
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0009328	delayed heart looping
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003924	diaphragmatic hernia
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004937	dilated heart
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003140	dilated heart atrium
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002753	dilated heart left ventricle
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010856	dilated respiratory conducting tubes
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000284	double outlet right ventricle
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001785	edema
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001730	embryonic growth arrest
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003984	embryonic growth retardation
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011108	embryonic lethality during organogenesis, incomplete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001696	failure to gastrulate
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005378	growth/size/body region phenotype
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002740	heart hypoplasia
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010422	heart right ventricle hypoplasia
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001914	hemorrhage
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002192	hydrops fetalis
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0006042	increased apoptosis
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003222	increased cardiomyocyte apoptosis
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005369	muscle phenotype
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002058	neonatal lethality
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011088	neonatal lethality, incomplete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002169	no abnormal phenotype detected
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003717	pallor
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004225	patent foramen ovale
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0005312	pericardial effusion
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002083	premature death
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0011091	prenatal lethality, complete penetrance
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002995	primary sex reversal
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0003828	pulmonary edema
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0006128	pulmonary valve stenosis
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0001786	skin edema
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010594	thick aortic valve
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010601	thick pulmonary valve
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0002652	thin myocardium
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0004057	thin myocardium compact layer
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0010556	thin ventricle myocardium compact layer
Gata4	current symbol	MGI:95664	Gata4	GATA binding protein 4	protein coding gene	MP:0000280	thin ventricular wall
