gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi		chr	left	right	FPKM	FPKM_avg
NM_008379	2394641	chr11	97021023	97049206	27.6332	26.622	28.6443		chr11	97021023	97049206	35.0264	31.3298
NM_008942	2394705	chr11	97067170	97141890	14.0742	13.2121	14.9363		chr11	97067170	97141890	21.7433	17.90875
NM_025927	2394767	chr11	97177029	97191234	7.00758	6.21373	7.80143		chr11	97177029	97191234	7.61696	7.31227
NM_001081220	2394773	chr11	97193422	97213387	0.0353388	0.00647909	0.0641986		chr11	97193422	97213387	0.075594	0.0554664
NM_138657	2394803	chr11	97223864	97259856	3.73566	3.39446	4.07687		chr11	97223864	97259856	4.74383	4.239745
NM_021493	2395101	chr11	97311473	97363714	6.56868	6.05536	7.082		chr11	97311473	97363714	7.97707	7.272875
NM_018873	2395113	chr11	97370653	97436440	0.0941659	0.0397992	0.148533		chr11	97370653	97436440	0.0542103	0.0741881
NM_175332	2395147	chr11	97488700	97491030	0.375316	0.187658	0.562975		chr11	97488700	97491030	0.532448	0.453882
NM_139311	2395255	chr11	97524725	97546772	7.40416	6.93233	7.87599		chr11	97524725	97546772	9.41177	8.407965
NM_001085500	2395255	chr11	97547265	97549939	5.71042	4.4133	7.00754		chr11	97547265	97549939	6.47595	6.093185
NM_001163308	2395257	chr11	97550136	97560962	5.51492	4.02217	7.00767		chr11	97550136	97560962	8.20273	6.858825
NM_001163307	2395257	chr11	97550136	97560698	3.84452	2.83947	4.84957		chr11	97550136	97560698	5.87771	4.861115
NM_011971	2395277	chr11	97564747	97574814	20.4066	17.9362	22.8771		chr11	97564747	97574814	18.2935	19.35005
NM_054051	2395287	chr11	97576470	97606018	4.6078	4.16131	5.0543		chr11	97576470	97606018	5.74299	5.175395
NM_026186	2395293	chr11	97606784	97627927	2.01693	1.65172	2.38214		chr11	97606784	97627927	2.59753	2.30723
NM_028156	2395297	chr11	97632794	97637232	0.175178	0	0.422917		chr11	97632794	97637232	0.259323	0.2172505
NM_022891	2395303	chr11	97638839	97643753	94.4375	90.0283	98.8467		chr11	97638839	97643753	87.901	91.16925
NM_010688	2395321	chr11	97660985	97700078	7.78543	7.0813	8.48956		chr11	97660985	97700078	9.94132	8.863375
NM_001080935	2395325	chr11	97702093	97704357	1.24112	0.763416	1.71883		chr11	97702093	97704357	1.54242	1.39177
NM_001081435	2395379	chr11	97715620	97745468	0.35765	0.141979	0.573321		chr11	97715620	97745468	0.12835	0.243
NM_028199	2395411	chr11	97784550	97847760	0.0189513	0	0.0568538		chr11	97784550	97847760	0.0561088	0.03753005
NM_207231	2395415	chr11	97850893	97857487	0.315118	0.105039	0.525197		chr11	97850893	97857487	0.138217	0.2266675
NM_145121	2395435	chr11	97864215	97883941	0.333948	0.206708	0.461188		chr11	97864215	97883941	0.444374	0.389161
NM_001159319	2395435	chr11	97866239	97883941	0.22109	0.0904254	0.351754		chr11	97866239	97883941	0.514375	0.3677325
NM_001159483	2395447	chr11	97888023	97891806	18.3687	16.0345	20.703		chr11	97888023	97891806	13.4045	15.8866
NM_146028	2395461	chr11	97897937	97914776	0.412291	0.240354	0.584228		chr11	97897937	97914776	0.548415	0.480353
NM_028149	2395525	chr11	97943867	98010930	3.32739	3.03667	3.6181		chr11	97943867	98010930	3.58769	3.45754
NM_134027	2395547	chr11	98013468	98054607	4.7455	4.45096	5.04004		chr11	98013468	98054607	6.5725	5.659
NM_013634	2395547	chr11	98014974	98054220	5.29228	4.88323	5.70132		chr11	98014974	98054220	7.43016	6.36122
NM_026952	2395563	chr11	98064618	98108018	3.19633	2.87937	3.51329		chr11	98064618	98108018	3.83693	3.51663
NM_001109626	2395563	chr11	98064618	98114854	3.98801	3.56374	4.41229		chr11	98064618	98114854	5.12554	4.556775
NM_144828	2395783	chr11	98210051	98219109	6.20716	5.30464	7.10967		chr11	98210051	98219109	6.87997	6.543565
NM_021547	2395785	chr11	98219697	98242412	3.594	2.97536	4.21265		chr11	98219697	98242412	5.01822	4.30611
NM_011540	2395801	chr11	98245124	98246267	28.2502	25.6978	30.8026		chr11	98245124	98246267	34.1388	31.1945
NM_001033537	2395813	chr11	98249985	98261804	2.39005	1.92576	2.85433		chr11	98249985	98261804	4.11665	3.25335
NM_001003817	2395829	chr11	98273797	98299030	8.56627	8.00144	9.1311		chr11	98273797	98299030	12.1399	10.353085
NM_025559	2395829	chr11	98299021	98300302	22.674	21.7045	23.6434		chr11	98299021	98300302	19.4748	21.0744
NM_010346	2395857	chr11	98308147	98316687	0.0912064	0	0.182413		chr11	98308147	98316687	0.0900113	0.09060885
NM_011771	2395863	chr11	98326006	98407345	0.0133371	0	0.0400113		chr11	98326006	98407345	0.0263247	0.0198309
NM_025661	2395889	chr11	98442607	98448559	7.99268	7.0633	8.92206		chr11	98442607	98448559	10.8867	9.43969
NM_009439	2395933	chr11	98543867	98557292	20.6199	19.1709	22.0689		chr11	98543867	98557292	26.3792	23.49955
NM_011869	2395939	chr11	98565904	98590749	5.97844	5.35934	6.59755		chr11	98565904	98590749	8.33607	7.157255
NM_178060	2395959	chr11	98603186	98626425	14.0167	12.8487	15.1848		chr11	98603186	98626425	18.6241	16.3204
NM_145434	2395965	chr11	98629248	98636556	3.03757	2.53479	3.54035		chr11	98629248	98636556	3.74718	3.392375
NM_028722	2396051	chr11	98657082	98669173	11.172	10.4218	11.9222		chr11	98657082	98669173	15.031	13.1015
NM_138660	2396069	chr11	98671121	98695121	6.73334	6.10614	7.36055		chr11	98671121	98695121	9.39106	8.0622
NM_001080925	2396075	chr11	98698098	98714319	0.288835	0.165675	0.411995		chr11	98698098	98714319	0.388705	0.33877
NM_197940	2396087	chr11	98724911	98766892	1.946	1.70923	2.18277		chr11	98724911	98766892	3.19129	2.568645
NM_001025779	2396097	chr11	98769202	98785256	1.79624	1.50187	2.0906		chr11	98769202	98785256	2.28425	2.040245
NM_009024	2396177	chr11	98799009	98836256	6.32127	5.66928	6.97326		chr11	98799009	98836256	8.3158	7.318535
NM_178596	2396197	chr11	98843493	98844330	0.0652992	0	0.195898		chr11	98843493	98844330	0.0644436	0.0648714
NM_011623	2396233	chr11	98854260	98885503	27.6615	26.5848	28.7381		chr11	98854260	98885503	38.5422	33.10185
NM_010517	2396245	chr11	98902573	98913957	45.5153	43.3207	47.7099		chr11	98902573	98913957	56.1192	50.81725
NM_020618	2396335	chr11	99070363	99092331	11.8541	10.9113	12.7968		chr11	99070363	99092331	14.0187	12.9364
NM_172946	2396349	chr11	99094411	99105381	0.69943	0.46298	0.935881		chr11	99094411	99105381	0.690265	0.6948475
NM_010660	2396393	chr11	99246568	99250678	0.992249	0.670311	1.31419		chr11	99246568	99250678	1.18548	1.0888645
NM_023256	2396421	chr11	99289716	99299467	0.453102	0.226551	0.679653		chr11	99289716	99299467	0.391269	0.4221855
NM_033373	2396443	chr11	99339286	99354424	0.0355136	0	0.106541		chr11	99339286	99354424	0.245338	0.1404258
NM_010662	2396575	chr11	99978909	99982809	0.041496	0	0.124587		chr11	99978909	99982809	0.0409522	0.0412241
NM_008469	2396577	chr11	99993072	99997263	0.0953293	0	0.205406		chr11	99993072	99997263	0.0627201	0.0790247
NM_008471	2396579	chr11	100002125	100007233	9.96454	8.70491	11.2242		chr11	100002125	100007233	9.17771	9.571125
NM_016958	2396593	chr11	100064475	100068824	0.22448	0.0525384	0.396422		chr11	100064475	100068824	0.0945612	0.1595206
NM_010663	2396623	chr11	100117530	100122303	0.31896	0.104136	0.533784		chr11	100117530	100122303	0.111228	0.215094
NM_212483	2396625	chr11	100124195	100131185	0.017623	0	0.0675278		chr11	100124195	100131185	0.00717116	0.01239708
NM_011508	2396655	chr11	100181309	100183410	20.1439	18.2369	22.0508		chr11	100181309	100183410	23.1104	21.62715
NM_177981	2396671	chr11	100208640	100217455	0.51052	0.25139	0.769651		chr11	100208640	100217455	0.547072	0.528796
NM_010404	2396671	chr11	100208640	100217455	1.14313	0.549575	1.73668		chr11	100208640	100217455	1.42607	1.2846
NM_010593	2396695	chr11	100231932	100259053	13.8554	12.8817	14.8291		chr11	100231932	100259053	21.5999	17.72765
NM_176830	2396727	chr11	100270063	100276133	6.03054	5.19021	6.87088		chr11	100270063	100276133	9.10062	7.56558
NM_010221	2396733	chr11	100277007	100286153	13.5746	12.6048	14.5445		chr11	100277007	100286153	17.8692	15.7219
NM_001102650	2396733	chr11	100290665	100302403	12.1246	11.4886	12.7605		chr11	100290665	100302403	14.6407	13.38265
NM_025727	2396739	chr11	100303237	100318338	0.162988	0.0299089	0.296068		chr11	100303237	100318338	0.187661	0.1753245
NM_172565	2396767	chr11	100323925	100334096	2.10904	1.67398	2.5441		chr11	100323925	100334096	3.16638	2.63771
NM_134037	2396769	chr11	100337669	100389215	11.4173	10.6549	12.1797		chr11	100337669	100389215	15.1618	13.28955
NM_028918	2396779	chr11	100406945	100433880	0.0387902	0	0.0936479		chr11	100406945	100433880	0.019141	0.0289656
NM_009923	2396781	chr11	100436252	100443052	2.26155	1.80109	2.722		chr11	100436252	100443052	2.59045	2.426
NM_019795	2396783	chr11	100444149	100481482	22.5052	21.0464	23.964		chr11	100444149	100481482	25.1732	23.8392
NM_028024	2396797	chr11	100484268	100488916	10.3066	9.239	11.3743		chr11	100484268	100488916	12.4305	11.36855
NM_177790	2396797	chr11	100487533	100512007	0.172366	0.166223	0.178509		chr11	100487533	100512007	0.113305	0.1428355
NM_030150	2396819	chr11	100556197	100565585	0.294578	0.131175	0.45798		chr11	100556197	100565585	0.178903	0.2367405
NM_001038010	2396825	chr11	100566061	100573766	4.83644	3.95615	5.71674		chr11	100566061	100573766	6.92945	5.882945
NM_029307	2396827	chr11	100575163	100575889	0.301132	0	0.602264		chr11	100575163	100575889	0.148593	0.2248625
NM_024456	2396833	chr11	100576579	100599444	17.4077	15.8523	18.9632		chr11	100576579	100599444	17.6254	17.51655
NM_001081194	2396845	chr11	100601692	100621092	0.0144477	0	0.043343		chr11	100601692	100621092	0.0142583	0.014353
NM_031871	2396851	chr11	100627645	100632271	0.960642	0.648968	1.27232		chr11	100627645	100632271	1.53432	1.247481
NM_011489	2396875	chr11	100642044	100683884	1.16992	0.86468	1.47516		chr11	100642044	100683884	0.795542	0.982731
NM_001113563	2396875	chr11	100642044	100711899	3.16867	2.31798	4.01936		chr11	100642044	100711899	4.55665	3.86266
NM_011488	2396883	chr11	100720664	100746482	0.279539	0.16753	0.391548		chr11	100720664	100746482	0.559515	0.419527
NM_001164062	2396883	chr11	100721797	100746482	1.16766	0.673839	1.66149		chr11	100721797	100746482	1.13814	1.1529
NM_213660	2396887	chr11	100748123	100800825	3.50714	0	8.44362		chr11	100748123	100800825	5.69473	4.600935
NM_008986	2396913	chr11	100818050	100831931	60.3554	58.3302	62.3807		chr11	100818050	100831931	78.233	69.2942
NM_016920	2396975	chr11	100870768	100925028	10.2001	9.45341	10.9467		chr11	100870768	100925028	14.5703	12.3852
NM_013792	2397001	chr11	100931407	100938983	1.56789	1.19574	1.94004		chr11	100931407	100938983	2.11398	1.840935
NM_027896	2397003	chr11	100943938	100947933	3.11532	2.58104	3.64959		chr11	100943938	100947933	3.68487	3.400095
NM_011550	2397007	chr11	100948603	100953520	1.9205	1.37265	2.46834		chr11	100948603	100953520	2.06892	1.99471
NM_001159385	2397007	chr11	100948603	100953520	1.94128	1.03184	2.85073		chr11	100948603	100953520	0.9371	1.43919
NM_001159384	2397007	chr11	100948603	100953520	1.7273	1.03296	2.42165		chr11	100948603	100953520	2.49839	2.112845
NM_008949	2397007	chr11	100953470	100956715	5.74156	5.13373	6.34939		chr11	100953470	100956715	4.21472	4.97814
NM_028933	2397009	chr11	100957635	100981157	0.950845	0.771796	1.12989		chr11	100957635	100981157	1.22151	1.0861775
NM_026501	2397009	chr11	100957829	100981138	6.48768	5.16173	7.81364		chr11	100957829	100981138	7.41078	6.94923
NM_134024	2397013	chr11	100981444	100987733	10.1181	8.94561	11.2906		chr11	100981444	100987733	10.89	10.50405
NM_134028	2397055	chr11	101017197	101023100	1.7964	1.32615	2.26664		chr11	101017197	101023100	2.62267	2.209535
NM_146030	2397061	chr11	101023992	101032616	1.45409	1.12894	1.77923		chr11	101023992	101032616	1.34534	1.399715
NM_007721	2397067	chr11	101034311	101036757	0.0633687	0	0.152985		chr11	101034311	101036757	0.0938074	0.07858805
NM_016782	2397073	chr11	101037430	101052034	0.336498	0.219345	0.453652		chr11	101037430	101052034	0.553481	0.4449895
NM_007970	2397079	chr11	101052429	101087764	2.54181	2.17777	2.90586		chr11	101052429	101087764	2.74647	2.64414
NM_019444	2397111	chr11	101107647	101109564	27.6411	25.0086	30.2736		chr11	101107647	101109564	35.877	31.75905
NM_026776	2397143	chr11	101115056	101120860	17.3135	15.4301	19.197		chr11	101115056	101120860	23.4057	20.3596
NM_175638	2397151	chr11	101121880	101138723	1.55481	1.26854	1.84107		chr11	101121880	101138723	1.72949	1.64215
NM_026618	2397155	chr11	101139283	101140262	27.4416	24.551	30.3323		chr11	101139283	101140262	22.8376	25.1396
NM_026562	2397157	chr11	101140516	101150015	0.273121	0.263413	0.282829		chr11	101140516	101150015	0.702274	0.4876975
NM_019584	2397157	chr11	101149580	101163581	12.2945	11.1205	13.4685		chr11	101149580	101163581	14.5932	13.44385
NM_011192	2397165	chr11	101177564	101184844	17.7385	16.5217	18.9554		chr11	101177564	101184844	19.339	18.53875
NM_178932	2397179	chr11	101186376	101191008	0.700634	0.454822	0.946446		chr11	101186376	101191008	0.655789	0.6782115
NM_009675	2397183	chr11	101191919	101200742	0.615669	0.440648	0.79069		chr11	101191919	101200742	1.40694	1.0113045
NM_144829	2397261	chr11	101268153	101278747	6.88831	5.82542	7.9512		chr11	101268153	101278747	7.36455	7.12643
NM_026865	2397267	chr11	101280127	101286647	7.41179	6.56314	8.26043		chr11	101280127	101286647	8.99756	8.204675
NM_172566	2397267	chr11	101286398	101296977	2.45092	2.19707	2.70476		chr11	101286398	101296977	3.05187	2.751395
NM_011289	2397283	chr11	101303558	101306910	12.9345	10.9717	14.8973		chr11	101303558	101306910	11.26	12.09725
NM_027320	2397291	chr11	101309725	101320015	2.00939	1.44105	2.57773		chr11	101309725	101320015	1.58645	1.79792
NM_012037	2397291	chr11	101320061	101327513	10.4929	9.57661	11.4093		chr11	101320061	101327513	12.1619	11.3274
NM_009708	2397295	chr11	101329651	101332620	4.43296	3.24264	5.62329		chr11	101329651	101332620	3.8622	4.14758
NM_009764	2397323	chr11	101350077	101413269	2.4664	2.18161	2.7512		chr11	101350077	101413269	3.32658	2.89649
NM_008676	2397327	chr11	101414171	101443259	11.7453	10.9851	12.5054		chr11	101414171	101443259	16.0094	13.87735
NM_144830	2397329	chr11	101443555	101453099	0.427553	0.226002	0.629103		chr11	101443555	101453099	0.5626	0.4950765
NM_025654	2397381	chr11	101489262	101497395	4.77862	3.80319	5.75405		chr11	101489262	101497395	4.86338	4.821
NM_025404	2397413	chr11	101526854	101529146	2.57063	1.93293	3.20832		chr11	101526854	101529146	2.02955	2.30009
NM_144831	2397443	chr11	101594269	101628671	3.92385	3.47813	4.36957		chr11	101594269	101628671	4.95921	4.44153
NM_008815	2397457	chr11	101631055	101646624	1.62607	1.23596	2.01617		chr11	101631055	101646624	1.6856	1.655835
NM_010791	2397587	chr11	101738823	101755668	5.06204	4.35407	5.77		chr11	101738823	101755668	6.20497	5.633505
NM_024449	2397621	chr11	101823772	101828329	1.40278	1.01741	1.78815		chr11	101823772	101828329	1.75009	1.576435
NM_028207	2397629	chr11	101835472	101846084	10.2098	8.82685	11.5928		chr11	101835472	101846084	12.5257	11.36775
NM_007863	2397643	chr11	101860966	101888269	0.691112	0.460742	0.921483		chr11	101860966	101888269	0.587326	0.639219
NM_016695	2397663	chr11	101918330	101949829	2.12631	1.78905	2.46356		chr11	101918330	101949829	3.10806	2.617185
NM_029649	2397703	chr11	102013860	102017721	4.50838	3.71756	5.2992		chr11	102013860	102017721	5.37339	4.940885
NM_172947	2397729	chr11	102024802	102046570	10.4652	9.09798	11.8324		chr11	102024802	102046570	14.9543	12.70975
NM_175935	2397733	chr11	102051012	102055396	5.1328	4.28029	5.98531		chr11	102051012	102055396	8.17473	6.653765
NM_010412	2397747	chr11	102057060	102091486	9.22734	8.49825	9.95642		chr11	102057060	102091486	13.1401	11.18372
NM_153544	2397759	chr11	102110195	102126497	2.0203	1.60354	2.43705		chr11	102110195	102126497	2.71499	2.367645
NM_148953	2397761	chr11	102130136	102139375	0.0401288	0	0.120386		chr11	102130136	102139375	0.079206	0.0596674
NM_028076	2397791	chr11	102146274	102150738	6.08503	5.64359	6.52648		chr11	102146274	102150738	6.75775	6.42139
NM_001098836	2397791	chr11	102150613	102157943	4.00457	1.73098	6.27816		chr11	102150613	102157943	4.64693	4.32575
NM_001098837	2397791	chr11	102150613	102157943	3.39551	1.5129	5.27812		chr11	102150613	102157943	4.67531	4.03541
NM_001044383	2397809	chr11	102165873	102178601	6.89921	5.26929	8.52914		chr11	102165873	102178601	8.57603	7.73762
NM_011551	2397809	chr11	102165873	102180410	4.25497	3.25751	5.25242		chr11	102165873	102180410	5.4331	4.844035
NM_011403	2397891	chr11	102210133	102226595	3.56762	3.15359	3.98165		chr11	102210133	102226595	2.88071	3.224165
NM_016759	2397911	chr11	102254748	102263867	0.162988	0.0299089	0.296068		chr11	102254748	102263867	0.42894	0.295964
NM_026542	2397915	chr11	102264296	102268831	29.1056	27.1477	31.0635		chr11	102264296	102268831	30.9661	30.03585
NM_008175	2397987	chr11	102291635	102298121	23.3065	21.8281	24.785		chr11	102291635	102298121	34.8951	29.1008
NM_199200	2397989	chr11	102298295	102308977	3.52844	3.02944	4.02743		chr11	102298295	102308977	4.73579	4.132115
NM_010575	2397997	chr11	102314610	102331197	0.651985	0.448339	0.855631		chr11	102314610	102331197	0.580667	0.616326
NM_001159492	2398029	chr11	102337231	102417472	7.04509	6.57011	7.52007		chr11	102337231	102417472	9.48497	8.26503
NM_020510	2398119	chr11	102465744	102469372	8.98822	8.25227	9.72417		chr11	102465744	102469372	12.4329	10.71056
NM_001127576	2398229	chr11	102526901	102543551	0.310746	0.188861	0.432631		chr11	102526901	102543551	0.247698	0.279222
NM_025918	2398237	chr11	102546001	102559039	6.33713	5.56219	7.11207		chr11	102546001	102559039	6.336	6.336565
NM_001110778	2398321	chr11	102622752	102641576	1.94969	1.66064	2.23873		chr11	102622752	102641576	2.96021	2.45495
NM_008122	2398391	chr11	102660791	102666333	5.38236	4.56922	6.19549		chr11	102660791	102666333	5.12036	5.25136
NM_001159382	2398391	chr11	102660791	102680473	3.07625	2.13314	4.01937		chr11	102660791	102680473	5.6459	4.361075
NM_001159383	2398391	chr11	102660791	102681000	7.5165	5.05467	9.97833		chr11	102660791	102681000	8.45452	7.98551
NM_011431	2398413	chr11	102699785	102742289	10.4059	9.57933	11.2324		chr11	102699785	102742289	13.4281	11.917
NM_028492	2398417	chr11	102742557	102746529	0.121457	0	0.242913		chr11	102742557	102746529	0.0599325	0.09069475
NM_197959	2398441	chr11	102766832	102786438	3.11283	2.66117	3.56449		chr11	102766832	102786438	5.05274	4.082785
NM_011795	2398455	chr11	102800578	102807775	0.2634	0.0483348	0.478465		chr11	102800578	102807775	0.519896	0.391648
NM_026551	2398481	chr11	102855369	102878461	17.4107	15.9205	18.9009		chr11	102855369	102878461	21.5725	19.4916
NM_008707	2398577	chr11	102889875	102927419	14.2725	12.9696	15.5755		chr11	102889875	102927419	17.3139	15.7932
NM_152813	2398603	chr11	102931609	102962972	1.74912	1.39393	2.10431		chr11	102931609	102962972	2.31346	2.03129
NM_025988	2398605	chr11	102963001	102973513	0.868801	0.566323	1.17128		chr11	102963001	102973513	1.03929	0.9540455
NM_138753	2398629	chr11	102977638	102981038	3.46391	2.99196	3.93585		chr11	102977638	102981038	4.90175	4.18283
NM_027658	2398735	chr11	102994672	103001222	0.481921	0.248155	0.715686		chr11	102994672	103001222	0.531559	0.50674
NM_016896	2398765	chr11	103081077	103128715	0.445312	0.292571	0.598052		chr11	103081077	103128715	0.633363	0.5393375
NM_133715	2398791	chr11	103192813	103206016	1.32281	1.03585	1.60977		chr11	103192813	103206016	1.91982	1.621315
NM_183288	2398885	chr11	103221050	103224698	0.383278	0.140872	0.625685		chr11	103221050	103224698	0.491732	0.437505
NM_183034	2398899	chr11	103226405	103273978	2.20626	1.89957	2.51295		chr11	103226405	103273978	2.45083	2.328545
NM_019650	2398999	chr11	103538163	103559024	9.2965	8.48377	10.1092		chr11	103538163	103559024	10.5854	9.94095
NM_011719	2399177	chr11	103588676	103611135	0.302365	0.181419	0.423311		chr11	103588676	103611135	0.27453	0.2884475
NM_008740	2399193	chr11	103683096	103815370	4.15178	3.66078	4.64278		chr11	103683096	103815370	5.74492	4.94835
